file	Number of variables	Number of clauses	Parse time (s)	Simplification time (s)	restarts	conflicts	decisions	propagations	conflict literals	Memory used (MB)	CPU time (s)	Satisfiability
flat75-4-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	31	56	829	167	11.00	0.009995	SATISFIABLE
flat75-40-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	9	31	425	67	11.00	0.010735	SATISFIABLE
flat75-41-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	16	38	565	111	11.00	0.002555	SATISFIABLE
flat75-42-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	5	22	316	47	11.00	0.002507	SATISFIABLE
flat75-43-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	4	21	286	27	11.00	0.005473	SATISFIABLE
flat75-44-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	16	27	713	89	11.00	0.003563	SATISFIABLE
flat75-45-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	23	48	971	223	11.00	0.005671	SATISFIABLE
flat75-46-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	50	66	2031	379	11.00	0.009383	SATISFIABLE
flat75-47-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	2	19	196	17	11.00	0.005625	SATISFIABLE
flat75-48-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	18	263	21	11.00	0.002421	SATISFIABLE
flat75-49-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	2	13	205	20	11.00	0.008911	SATISFIABLE
flat75-5-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	16	29	685	107	11.00	0.009301	SATISFIABLE
flat75-50-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	17	31	651	114	11.00	0.010639	SATISFIABLE
flat75-51-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	10	24	661	78	11.00	0.003077	SATISFIABLE
flat75-52-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	21	46	860	151	11.00	0.009378	SATISFIABLE
flat75-53-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	15	34	535	117	11.00	0.011025	SATISFIABLE
flat75-54-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	41	52	1490	246	11.00	0.002484	SATISFIABLE
flat75-55-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	27	50	1083	225	11.00	0.009589	SATISFIABLE
flat75-56-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	40	53	1535	299	11.00	0.009448	SATISFIABLE
flat75-57-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	30	44	1137	227	11.00	0	SATISFIABLE
flat75-58-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	20	211	17	11.00	0.007439	SATISFIABLE
flat75-59-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	13	24	456	75	11.00	0.006931	SATISFIABLE
flat75-6-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	5	25	205	18	11.00	0.006799	SATISFIABLE
flat75-60-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	16	37	700	92	11.00	0.007097	SATISFIABLE
flat75-61-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	28	41	1296	238	11.00	0.007976	SATISFIABLE
flat75-62-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	43	67	1730	373	11.00	0.002893	SATISFIABLE
flat75-63-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	8	25	433	58	11.00	0.007754	SATISFIABLE
flat75-64-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	10	26	345	71	11.00	0.007548	SATISFIABLE
flat75-65-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	12	22	409	55	11.00	0.009073	SATISFIABLE
flat75-66-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	9	24	411	74	11.00	0	SATISFIABLE
flat75-67-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	8	29	275	53	11.00	0.007461	SATISFIABLE
flat75-68-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	39	57	1166	304	11.00	0.008217	SATISFIABLE
flat75-69-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	13	34	555	97	11.00	0.0084	SATISFIABLE
flat75-7-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	5	18	206	25	11.00	0.007366	SATISFIABLE
flat75-70-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	9	29	482	82	11.00	0.00384	SATISFIABLE
flat75-71-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	4	18	291	43	11.00	0.010071	SATISFIABLE
flat75-72-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	5	26	323	37	11.00	0	SATISFIABLE
flat75-73-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	17	34	718	95	11.00	0.008864	SATISFIABLE
flat75-74-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	31	55	1107	245	11.00	0.00958	SATISFIABLE
flat75-75-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	18	175	16	11.00	0.006973	SATISFIABLE
flat75-76-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	2	16	147	12	11.00	0	SATISFIABLE
flat75-77-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	6	18	243	39	11.00	0.009589	SATISFIABLE
flat75-78-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	1	13	154	6	11.00	0.007849	SATISFIABLE
flat75-79-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	14	30	574	93	11.00	0.007973	SATISFIABLE
flat75-8-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	59	82	2185	405	11.00	0.008496	SATISFIABLE
flat75-80-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	14	41	583	68	11.00	0.008406	SATISFIABLE
flat75-81-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	19	39	811	177	11.00	0.00934	SATISFIABLE
flat75-82-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	21	205	17	11.00	0.008107	SATISFIABLE
flat75-83-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	11	24	520	103	11.00	0.008081	SATISFIABLE
flat75-84-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	11	29	506	55	11.00	0.003728	SATISFIABLE
flat75-85-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	26	41	1133	199	11.00	0.009074	SATISFIABLE
flat75-86-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	24	40	877	170	11.00	0	SATISFIABLE
flat75-87-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	39	62	1395	374	11.00	0.008571	SATISFIABLE
flat75-88-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	5	21	259	40	11.00	0.01022	SATISFIABLE
flat75-89-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	0	14	123	0	11.00	0.007229	SATISFIABLE
flat75-9-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	8	24	314	46	11.00	0.009233	SATISFIABLE
flat75-90-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	22	202	17	11.00	0.008795	SATISFIABLE
flat75-91-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	10	28	352	58	11.00	0.008107	SATISFIABLE
flat75-92-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	8	29	460	47	11.00	0.009075	SATISFIABLE
flat75-93-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	23	32	1208	123	11.00	0.010126	SATISFIABLE
flat75-94-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	29	37	1321	189	11.00	0.009224	SATISFIABLE
flat75-95-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	3	23	237	28	11.00	0.002979	SATISFIABLE
flat75-96-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	23	33	804	138	11.00	0.008457	SATISFIABLE
flat75-97-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	4	17	237	26	11.00	0.006625	SATISFIABLE
flat75-98-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	34	43	1218	222	11.00	0.008532	SATISFIABLE
flat75-99-out.txt	           225                                         |	             840                                         |	                   0.00	          0.00	1	21	36	692	146	11.00	0.009358	SATISFIABLE
