sec to solve	episode #	score
2.631199598312378	1	0.8925619834710744
2.7605926990509033	2	0.37209302325581395
3.540950059890747	3	6.027027027027027
2.895958185195923	4	1.1147540983606556
2.8075249195098877	5	0.7131147540983607
2.3058526515960693	6	1.1518987341772151
2.2424280643463135	7	0.6666666666666666
2.355703353881836	8	0.8936170212765957
2.1677191257476807	9	0.6631578947368421
1.4771392345428467	10	1.8461538461538463
2.2853455543518066	11	1.7303370786516854
2.307293176651001	12	1.2117647058823529
2.300136089324951	13	0.7845528455284553
2.6514158248901367	14	0.6557377049180327
2.7927870750427246	15	2.2421052631578946
1.4421451091766357	16	3.1666666666666665
2.0925381183624268	17	0.4189189189189189
2.2267541885375977	18	0.30851063829787234
2.860834836959839	19	0.7361111111111112
2.9223361015319824	20	0.6304347826086957
2.591658353805542	21	2.5588235294117645
2.2244465351104736	22	0.7751937984496124
2.423146963119507	23	1.334710743801653
2.2927334308624268	24	1.0263157894736843
2.1176559925079346	25	0.59375
1.0637249946594238	26	7.758620689655173
2.181339979171753	27	0.33611111111111114
2.0232768058776855	28	1.0408163265306123
2.1691319942474365	29	1.1290322580645162
2.080831289291382	30	1.1586206896551725
0.5724499225616455	31	6.647058823529412
1.960993766784668	32	1.4678899082568808
2.1167221069335938	33	0.5319148936170213
1.2191545963287354	34	2.121212121212121
2.1041946411132812	35	0.6461538461538462
2.3439369201660156	36	0.9723756906077348
1.9830877780914307	37	3.136842105263158
2.0345990657806396	38	1.2586206896551724
1.2237803936004639	39	3.3125
0.6167094707489014	40	3.3157894736842106
2.1456120014190674	41	0.3875
2.24867582321167	42	0.9827586206896551
1.8890738487243652	43	3.466666666666667
1.171628713607788	44	1.4
1.7083334922790527	45	4.595238095238095
1.0698893070220947	46	4.0
2.0423078536987305	47	0.8433734939759037
3.0677669048309326	48	2.5245901639344264
2.915884017944336	49	0.9605263157894737
2.2465267181396484	50	0.3235294117647059
2.0965707302093506	51	0.26666666666666666
1.8175098896026611	52	1.9878787878787878
2.2675867080688477	53	1.3146067415730338
3.071664810180664	54	0.4358974358974359
2.130042791366577	55	1.6699029126213591
2.2060115337371826	56	0.8293838862559242
2.1526453495025635	57	1.8591549295774648
2.084394931793213	58	1.7446808510638299
2.1718082427978516	59	1.2388059701492538
2.785504102706909	60	1.6825396825396826
1.1756000518798828	61	2.0625
2.413686513900757	62	1.0294117647058822
2.4529941082000732	63	0.35384615384615387
2.038517713546753	64	1.7564766839378239
2.5088744163513184	65	0.6702127659574468
1.2911489009857178	66	2.466666666666667
2.3208985328674316	67	3.1884057971014492
2.327937126159668	68	0.796875
2.101517677307129	69	0.7567567567567568
1.9533233642578125	70	2.1176470588235294
2.603159189224243	71	0.35294117647058826
0.8220391273498535	72	2.84
1.6199455261230469	73	0.8378378378378378
2.1744353771209717	74	2.05
2.224278211593628	75	0.864406779661017
2.2504019737243652	76	0.7555555555555555
2.0566627979278564	77	2.981818181818182
3.9606943130493164	78	1.2638888888888888
2.3699865341186523	79	1.3363636363636364
2.534176826477051	80	0.6818181818181818
1.0017356872558594	81	11.0
2.4126834869384766	82	1.3125
2.8744537830352783	83	1.1901840490797546
4.404924154281616	84	0.5106382978723404
2.2242798805236816	85	0.12371134020618557
2.9994890689849854	86	0.7849462365591398
2.367094039916992	87	2.9223300970873787
2.4761455059051514	88	1.7032967032967032
1.544646978378296	89	3.5675675675675675
2.249344825744629	90	1.09
2.4359490871429443	91	0.9411764705882353
2.423078775405884	92	0.7797716150081566
2.242267608642578	93	0.35443037974683544
2.1553027629852295	94	1.5273972602739727
2.3683223724365234	95	5.36
2.420949935913086	96	1.9152542372881356
1.0401482582092285	97	4.178571428571429
0.8052041530609131	98	2.1363636363636362
0.628960132598877	99	2.8823529411764706
2.8546535968780518	100	2.7672413793103448

Minisat iters:	11895 
Gqsat iters:	10291 
Minisat iters/gqsat iters:	1.16
total_eval_time	216.84261322021484
Results for	./data/flat125-301/test
median_relative_score:	1.2009743774810537
mean_relative_score:	1.7607340041158688
min_score:	0.12371134020618557
max_score:	11.0
