sec to solve	episode #	score
0.9863522052764893	1	1.5
0.2850501537322998	2	2.0
0.4585845470428467	3	1.625
0.9784016609191895	4	0.5483870967741935
0.6552844047546387	5	1.8571428571428572
0.35402560234069824	6	1.0833333333333333
1.2184107303619385	7	1.4761904761904763
0.9438292980194092	8	1.2916666666666667
1.7916016578674316	9	2.0606060606060606
0.9506120681762695	10	1.5714285714285714
0.468214750289917	11	2.6
0.4384191036224365	12	2.6
0.45279836654663086	13	2.75
1.4447202682495117	14	0.9047619047619048
0.703477144241333	15	1.2727272727272727
0.3915228843688965	16	2.5
0.28950071334838867	17	2.3636363636363638
0.18601441383361816	18	16.2
2.4528236389160156	19	0.71875
0.2492811679840088	20	4.888888888888889
0.43935537338256836	21	2.230769230769231
0.26846790313720703	22	3.0
0.6065878868103027	23	2.0
2.6661360263824463	24	1.46875
0.5970659255981445	25	2.1333333333333333
0.2607698440551758	26	1.7777777777777777
0.2725207805633545	27	3.25
0.45052242279052734	28	5.133333333333334
0.6140408515930176	29	1.9473684210526316
0.617809534072876	30	2.3333333333333335
1.0805532932281494	31	0.5757575757575758
0.27693939208984375	32	5.125
2.2894768714904785	33	0.3230769230769231
0.19205999374389648	34	6.8
1.2409319877624512	35	1.35
0.4621713161468506	36	1.6470588235294117
4.138496398925781	37	0.29365079365079366
0.20139217376708984	38	3.0
0.37059664726257324	39	1.7272727272727273
1.0939221382141113	40	0.7575757575757576
0.29930973052978516	41	3.5384615384615383
1.0927910804748535	42	1.875
0.30099916458129883	43	1.8888888888888888
0.6568224430084229	44	1.1428571428571428
0.1337285041809082	45	2.75
0.2675304412841797	46	2.5
0.3537726402282715	47	2.6363636363636362
0.2792203426361084	48	2.1
2.604241371154785	49	0.5189873417721519
1.267341136932373	50	0.8421052631578947
0.31017088890075684	51	5.444444444444445
0.3479428291320801	52	4.0
0.8344178199768066	53	1.9259259259259258
0.6691348552703857	54	1.9545454545454546
0.5519671440124512	55	0.9047619047619048
0.6347157955169678	56	1.4375
0.3300924301147461	57	2.0
1.862574815750122	58	0.6428571428571429
0.35402798652648926	59	3.25
1.2136762142181396	60	2.3214285714285716
0.36638903617858887	61	2.4
1.223449468612671	62	0.8275862068965517
1.8063576221466064	63	0.5428571428571428
0.7610375881195068	64	1.2222222222222223
0.7629680633544922	65	1.12
0.3205890655517578	66	5.6
0.4789752960205078	67	2.3076923076923075
0.4556717872619629	68	1.1428571428571428
0.6293418407440186	69	1.35
0.2705037593841553	70	2.0
0.39425039291381836	71	1.7692307692307692
0.23285865783691406	72	3.875
0.9934349060058594	73	1.625
0.623054027557373	74	0.7619047619047619
0.5132858753204346	75	0.9285714285714286
1.4273052215576172	76	0.38095238095238093
1.0709748268127441	77	0.3548387096774194
1.1371817588806152	78	0.9032258064516129
0.4099111557006836	79	6.75
1.4496257305145264	80	0.8260869565217391
1.1011579036712646	81	1.4230769230769231
0.3256056308746338	82	2.2222222222222223
0.35134267807006836	83	2.5555555555555554
0.3342573642730713	84	2.5
0.42919111251831055	85	2.6
0.4602851867675781	86	2.5
0.451519250869751	87	4.384615384615385
0.28079795837402344	88	1.5833333333333333
0.46001195907592773	89	0.8461538461538461
0.2952127456665039	90	2.75
0.4012260437011719	91	1.75
0.19341206550598145	92	3.5714285714285716
0.7042081356048584	93	1.4736842105263157
0.36696505546569824	94	3.1
0.18140101432800293	95	7.2
2.0754354000091553	96	0.42105263157894735
0.66860032081604	97	2.5833333333333335
1.2523703575134277	98	0.75
0.8785350322723389	99	2.2777777777777777
0.49599194526672363	100	2.909090909090909

Minisat iters:	3254 
Gqsat iters:	2097 
Minisat iters/gqsat iters:	1.55
total_eval_time	75.25644779205322
Results for	./data/flat75-180/test
median_relative_score:	1.9366471734892787
mean_relative_score:	2.2845005531261275
min_score:	0.29365079365079366
max_score:	16.2
