sec to solve	episode #	score
3.4225878715515137	1	2.3684210526315788
2.784884452819824	2	2.372549019607843
3.4170761108398438	3	2.2962962962962963
3.06535005569458	4	1.9491525423728813
3.060152292251587	5	2.4375
3.696889877319336	6	2.2448979591836733
3.525263547897339	7	2.34
3.287306785583496	8	2.425531914893617
3.217015266418457	9	2.2448979591836733
3.5564730167388916	10	2.189655172413793
3.927025318145752	11	3.2972972972972974
4.651362657546997	12	3.1020408163265305
2.793454170227051	13	2.32
2.4297947883605957	14	2.5416666666666665
2.989793300628662	15	1.7857142857142858
2.640174627304077	16	2.3469387755102042
2.498687267303467	17	2.5510204081632653
2.2862608432769775	18	3.0476190476190474
3.0864529609680176	19	2.0
2.95225191116333	20	3.169811320754717
2.2529284954071045	21	2.215686274509804
2.4942429065704346	22	2.142857142857143
3.0730297565460205	23	2.1320754716981134
2.7092599868774414	24	2.0754716981132075
2.7021584510803223	25	2.4583333333333335
2.923081874847412	26	2.44
2.075897693634033	27	2.477272727272727
2.939147472381592	28	2.2413793103448274
2.50459623336792	29	2.8333333333333335
2.8173842430114746	30	2.642857142857143
3.2546727657318115	31	2.269230769230769
3.5137951374053955	32	2.262295081967213
3.296726703643799	33	2.14
4.421339273452759	34	2.1206896551724137
2.8950963020324707	35	2.4347826086956523
3.0874993801116943	36	2.018181818181818
2.805654525756836	37	2.5789473684210527
2.495368719100952	38	2.4791666666666665
2.5189409255981445	39	3.048780487804878
2.9332070350646973	40	3.8703703703703702
2.2520198822021484	41	2.625
2.8785183429718018	42	2.0508474576271185
3.019941806793213	43	2.0517241379310347
2.399522066116333	44	2.488372093023256
3.142312526702881	45	2.142857142857143
2.3982021808624268	46	2.4166666666666665
3.40861439704895	47	2.0357142857142856
2.591926336288452	48	2.4081632653061225
2.6924901008605957	49	3.4545454545454546
2.445366382598877	50	2.765957446808511
2.4559123516082764	51	2.6808510638297873
2.146181106567383	52	2.8222222222222224
2.3827946186065674	53	1.8333333333333333
2.506847858428955	54	2.4705882352941178
2.436321496963501	55	2.462962962962963
3.159162759780884	56	2.411764705882353
3.006765127182007	57	2.4318181818181817
3.3237903118133545	58	2.6444444444444444
3.1552300453186035	59	2.3137254901960786
2.321885347366333	60	2.731707317073171
2.656507968902588	61	2.1636363636363636
2.983541965484619	62	1.8148148148148149
2.5959694385528564	63	2.34
3.0069963932037354	64	3.5106382978723403
2.781444549560547	65	1.9655172413793103
2.8011605739593506	66	2.5098039215686274
2.968182325363159	67	2.4150943396226414
2.683929443359375	68	2.2777777777777777
3.2014524936676025	69	1.9807692307692308
3.056593418121338	70	2.26
2.3871243000030518	71	2.5208333333333335
3.0182104110717773	72	2.3333333333333335
2.7832229137420654	73	2.58
2.8027966022491455	74	2.392857142857143
2.902615785598755	75	1.9824561403508771
2.848600149154663	76	2.619047619047619
3.011239767074585	77	2.510204081632653
3.569790840148926	78	2.5714285714285716
3.229461431503296	79	2.2641509433962264
4.050872325897217	80	3.128205128205128
3.6981098651885986	81	2.188679245283019
3.068732976913452	82	2.3508771929824563
2.759739398956299	83	2.0727272727272728
2.5004615783691406	84	2.6041666666666665
2.705427885055542	85	2.52
2.699611186981201	86	2.0526315789473686
2.8006253242492676	87	2.5833333333333335
3.3027799129486084	88	2.63265306122449
3.5781614780426025	89	2.357142857142857
3.799140214920044	90	1.9090909090909092
2.87137508392334	91	2.2708333333333335
2.5907530784606934	92	2.697674418604651
4.540462017059326	93	2.7777777777777777
3.5311951637268066	94	2.1228070175438596
2.7509212493896484	95	2.5
3.044757127761841	96	2.2941176470588234
3.0945651531219482	97	2.2452830188679247
3.6681206226348877	98	2.7291666666666665
4.078795433044434	99	2.4318181818181817
4.204132556915283	100	2.0357142857142856

Minisat iters:	12133 
Gqsat iters:	5049 
Minisat iters/gqsat iters:	2.40
total_eval_time	299.7694683074951
Results for	./data/SW100-8-0/test
median_relative_score:	2.4005102040816326
mean_relative_score:	2.4267305044881193
min_score:	1.7857142857142858
max_score:	3.8703703703703702
