sec to solve	episode #	score
4.970974445343018	1	1.6714285714285715
4.294420480728149	2	2.3448275862068964
2.632580041885376	3	2.0588235294117645
2.7641496658325195	4	2.230769230769231
5.65439510345459	5	1.6144578313253013
3.835649013519287	6	2.017857142857143
2.944324493408203	7	2.297872340425532
3.066396713256836	8	2.1346153846153846
2.3327932357788086	9	2.1333333333333333
2.5835092067718506	10	2.4545454545454546
2.7542636394500732	11	2.0925925925925926
3.7006022930145264	12	1.5671641791044777
2.717402458190918	13	2.0943396226415096
2.643451452255249	14	2.1020408163265305
2.812033176422119	15	2.2291666666666665
2.7465333938598633	16	2.235294117647059
2.6152119636535645	17	2.466666666666667
2.9224417209625244	18	2.4705882352941178
2.5826950073242188	19	2.8260869565217392
2.558542251586914	20	2.302325581395349
3.7484586238861084	21	1.9180327868852458
4.500197410583496	22	1.8620689655172413
5.030686616897583	23	1.453125
3.228891611099243	24	1.7758620689655173
3.732224225997925	25	2.2244897959183674
2.8353919982910156	26	2.25
3.828084707260132	27	1.120879120879121
2.7028634548187256	28	1.8653846153846154
2.6657612323760986	29	2.54
4.106849431991577	30	1.8620689655172413
3.4006435871124268	31	2.5901639344262297
3.7552385330200195	32	1.5454545454545454
3.164039134979248	33	2.260869565217391
3.3261780738830566	34	2.1041666666666665
2.9616637229919434	35	2.409090909090909
6.805726766586304	36	2.873015873015873
3.8711259365081787	37	2.340909090909091
3.939954996109009	38	2.38
3.2003307342529297	39	2.22
3.0065510272979736	40	2.260869565217391
3.7857110500335693	41	2.477272727272727
3.4082436561584473	42	2.1206896551724137
4.057456731796265	43	1.847457627118644
4.105670690536499	44	1.7678571428571428
2.9943838119506836	45	1.8070175438596492
20.112560033798218	46	0.4406779661016949
3.218165159225464	47	1.75
2.8336315155029297	48	1.8771929824561404
3.275552988052368	49	2.1818181818181817
4.166919469833374	50	1.3214285714285714
2.9923834800720215	51	2.3469387755102042
3.7184622287750244	52	1.7384615384615385
2.7237677574157715	53	2.3043478260869565
4.747637033462524	54	1.7179487179487178
2.869358777999878	55	3.076923076923077
3.329739570617676	56	1.8805970149253732
3.594792604446411	57	2.2115384615384617
5.865683317184448	58	1.48
4.89435887336731	59	1.640625
3.630438804626465	60	2.86046511627907
3.2510035037994385	61	2.5510204081632653
2.6871917247772217	62	2.6136363636363638
3.3985178470611572	63	1.9310344827586208
5.559772729873657	64	2.1964285714285716
4.701761484146118	65	2.3777777777777778
4.147972345352173	66	2.508771929824561
3.5665271282196045	67	2.0384615384615383
3.685101270675659	68	1.8644067796610169
3.0001723766326904	69	2.9302325581395348
2.6990580558776855	70	1.9482758620689655
2.6728386878967285	71	2.5454545454545454
3.731414318084717	72	2.142857142857143
4.18154764175415	73	1.765625
2.517246961593628	74	2.061224489795918
8.88211178779602	75	1.0526315789473684
2.7260496616363525	76	2.404255319148936
3.006861448287964	77	2.326923076923077
3.632253408432007	78	1.5423728813559323
2.92661452293396	79	1.803921568627451
4.4544677734375	80	1.7246376811594204
4.119397401809692	81	1.9215686274509804
3.9257781505584717	82	2.382978723404255
4.308515310287476	83	1.375
2.982257843017578	84	1.8867924528301887
3.7653980255126953	85	1.6666666666666667
3.805607318878174	86	1.8823529411764706
6.262904167175293	87	1.2048192771084338
4.164005994796753	88	2.2653061224489797
3.454564332962036	89	1.9056603773584906
3.0706045627593994	90	2.1320754716981134
3.62912917137146	91	2.5
3.393503427505493	92	2.8596491228070176
3.866070508956909	93	2.369565217391304
4.26878023147583	94	2.25
3.000822067260742	95	2.642857142857143
3.6463513374328613	96	1.7692307692307692
3.0593950748443604	97	2.0681818181818183
3.5668349266052246	98	2.0
3.7023558616638184	99	2.977777777777778
6.6678690910339355	100	1.647887323943662

Minisat iters:	11290 
Gqsat iters:	5749 
Minisat iters/gqsat iters:	1.96
total_eval_time	381.3752455711365
Results for	./data/SW100-8-1/test
median_relative_score:	2.1124281609195403
mean_relative_score:	2.080888246231214
min_score:	0.4406779661016949
max_score:	3.076923076923077
